Input,Output Albicans GeneID,Paralog count,Name,Merged
CLUG_04875,C2_10760C_A,0,N/A,CLUG_04875
CLUG_04876,C2_10750C_A,1,AKL1,CLUG_04876 (AKL1)
CLUG_04877,C2_10740C_A,0,N/A,CLUG_04877
CLUG_04879,C4_06940C_A,1,N/A,CLUG_04879
CLUG_04880,CR_00160C_A,0,N/A,CLUG_04880
CLUG_04882,C2_00780W_A,2,POT1-2,CLUG_04882 (POT1-2)
CLUG_04884,C1_02670C_A,7,MNN43,CLUG_04884 (MNN43)
CLUG_04888,C5_05300W_A,0,RIB5,CLUG_04888 (RIB5)
CLUG_04889,C5_05310W_A,0,PRE1,CLUG_04889 (PRE1)
CLUG_04890,C3_01560W_A,3,N/A,CLUG_04890
CLUG_04893,C5_05360C_A,0,N/A,CLUG_04893
CLUG_04894,C5_05350W_A,0,N/A,CLUG_04894
CLUG_04898,C5_05340W_A,0,N/A,CLUG_04898
CLUG_04899,C1_11290W_A,8,N/A,CLUG_04899
CLUG_04902,C1_04870W_A,9,SAP7,CLUG_04902 (SAP7)
CLUG_04903,C1_11420W_A,0,KRR1,CLUG_04903 (KRR1)
CLUG_04905,C4_03080W_A,15,N/A,CLUG_04905
CLUG_04906,C1_11450C_A,0,SAM2,CLUG_04906 (SAM2)
CLUG_04907,C1_11470C_A,3,DPP1,CLUG_04907 (DPP1)
CLUG_04909,C1_11480W_A,0,PHO84,CLUG_04909 (PHO84)
CLUG_04911,C2_09390W_A,1,ABG1,CLUG_04911 (ABG1)
CLUG_04912,C5_01680C_A,0,CCN1,CLUG_04912 (CCN1)
CLUG_04915,C5_01690C_A,0,CCT7,CLUG_04915 (CCT7)
CLUG_04917,C5_01700W_A,0,N/A,CLUG_04917
CLUG_04919,C5_01720C_A,0,RCY1,CLUG_04919 (RCY1)
CLUG_04920,C5_01730W_A,0,N/A,CLUG_04920
CLUG_04922,C5_01780W_A,0,PAP1,CLUG_04922 (PAP1)
CLUG_04924,C5_01760C_A,0,PIKA,CLUG_04924 (PIKA)
CLUG_04925,C5_01770C_A,0,OBPA,CLUG_04925 (OBPA)
CLUG_04927,C5_01640W_A,0,MAS2,CLUG_04927 (MAS2)
CLUG_04928,C5_00680W_A,0,RMT2,CLUG_04928 (RMT2)
CLUG_04929,C6_00280W_A,0,CPH2,CLUG_04929 (CPH2)
CLUG_04932,C5_00660C_A,0,ERG11,CLUG_04932 (ERG11)
CLUG_04933,C5_00650C_A,0,THR1,CLUG_04933 (THR1)
CLUG_04934,C3_05770C_A,1,SAM50,CLUG_04934 (SAM50)
CLUG_04935,CR_05900W_A,0,N/A,CLUG_04935
CLUG_04937,CR_05910W_A,0,N/A,CLUG_04937
CLUG_04938,C7_01780W_A,1,LPI9,CLUG_04938 (LPI9)
CLUG_04939,CR_01110W_A,0,SRP54,CLUG_04939 (SRP54)
CLUG_04940,C6_03360C_A,0,N/A,CLUG_04940
CLUG_04944,C4_07220C_A,0,N/A,CLUG_04944
CLUG_04947,C6_03380W_A,1,N/A,CLUG_04947
CLUG_04950,C6_02800W_A,0,N/A,CLUG_04950
CLUG_04951,CR_08270W_A,0,N/A,CLUG_04951
CLUG_04952,C6_02790C_A,0,N/A,CLUG_04952
CLUG_04954,C6_02770W_A,0,MRT4,CLUG_04954 (MRT4)
CLUG_04957,C6_02740W_A,0,N/A,CLUG_04957
CLUG_04958,C6_02730W_A,0,SAC6,CLUG_04958 (SAC6)
CLUG_04959,C6_02720C_A,2,N/A,CLUG_04959
CLUG_04960,C6_04160C_A,0,SPB1,CLUG_04960 (SPB1)
CLUG_04962,C1_03560C_A,1,SUA71,CLUG_04962 (SUA71)
CLUG_04963,C6_03410C_A,0,APA2,CLUG_04963 (APA2)
CLUG_04964,C6_03400C_A,0,QCR7,CLUG_04964 (QCR7)
CLUG_04965,C6_03390W_A,0,N/A,CLUG_04965
CLUG_04966,C7_03810W_A,0,SLA2,CLUG_04966 (SLA2)
CLUG_04967,C7_03800W_A,0,N/A,CLUG_04967
CLUG_04970,C3_07310C_A,15,SLK19,CLUG_04970 (SLK19)
CLUG_04971,C1_10450W_A,1,GLY1,CLUG_04971 (GLY1)
CLUG_04973,C4_02310W_A,0,BEM3,CLUG_04973 (BEM3)
CLUG_04974,C4_02300W_A,0,HOS3,CLUG_04974 (HOS3)
CLUG_04975,C4_02290W_A,0,LAB5,CLUG_04975 (LAB5)
CLUG_04976,C4_02280W_A,0,IDI1,CLUG_04976 (IDI1)
CLUG_04977,C4_02270C_A,0,BFR1,CLUG_04977 (BFR1)
CLUG_04978,C4_02260C_A,0,N/A,CLUG_04978
CLUG_04979,C4_01220C_A,1,N/A,CLUG_04979
CLUG_04980,C4_02900C_A,1,CRH11,CLUG_04980 (CRH11)
CLUG_04981,C4_02920W_A,0,N/A,CLUG_04981
CLUG_04982,C4_02930W_A,0,N/A,CLUG_04982
CLUG_04984,C4_03820C_A,1,HRQ2,CLUG_04984 (HRQ2)
CLUG_04985,C4_02940W_A,0,ABP1,CLUG_04985 (ABP1)
CLUG_04986,C4_02950C_A,0,N/A,CLUG_04986
CLUG_04988,C4_02960W_A,1,N/A,CLUG_04988
CLUG_04989,C4_02960W_A,1,N/A,CLUG_04989
CLUG_04990,C4_02980W_A,0,TYS1,CLUG_04990 (TYS1)
CLUG_04991,C1_09230C_A,7,GRP1,CLUG_04991 (GRP1)
CLUG_04993,C4_02420C_A,0,GPI11,CLUG_04993 (GPI11)
CLUG_04994,C4_02430W_A,0,CFT1,CLUG_04994 (CFT1)
CLUG_04996,C1_09080C_A,2,PGA6,CLUG_04996 (PGA6)
CLUG_04997,C4_02450W_A,1,N/A,CLUG_04997
CLUG_04998,C4_02460W_A,0,N/A,CLUG_04998
CLUG_04999,C6_00640C_A,0,N/A,CLUG_04999
CLUG_05000,C4_02470C_A,0,PRE7,CLUG_05000 (PRE7)
CLUG_05001,C4_02480C_A,0,TIM13,CLUG_05001 (TIM13)
CLUG_05002,C2_04830W_A,1,N/A,CLUG_05002
CLUG_05003,C4_02160C_A,0,N/A,CLUG_05003
CLUG_05004,C4_01800W_A,1,N/A,CLUG_05004
CLUG_05005,C4_01800W_A,1,N/A,CLUG_05005
CLUG_05006,CR_04960C_A,0,CRG1,CLUG_05006 (CRG1)
CLUG_05007,C1_04870W_A,9,SAP7,CLUG_05007 (SAP7)
CLUG_05009,C1_04870W_A,9,SAP7,CLUG_05009 (SAP7)
CLUG_05010,C4_01830C_A,1,N/A,CLUG_05010
CLUG_05011,C4_02050W_A,0,HGH1,CLUG_05011 (HGH1)
CLUG_05012,C4_02060C_A,0,TFG1,CLUG_05012 (TFG1)
CLUG_05014,C4_02080W_A,0,N/A,CLUG_05014
CLUG_05015,C4_02110W_A,0,N/A,CLUG_05015
CLUG_05017,C4_02100C_A,0,GPI14,CLUG_05017 (GPI14)
CLUG_05019,C4_02090C_A,0,N/A,CLUG_05019
CLUG_05020,C4_02120W_A,0,ERV29,CLUG_05020 (ERV29)
CLUG_05021,C3_07120W_A,2,N/A,CLUG_05021
CLUG_05023,C4_01860C_A,0,N/A,CLUG_05023
CLUG_05024,C4_01870C_A,0,ERG8,CLUG_05024 (ERG8)
CLUG_05025,C4_01880W_A,0,TYR1,CLUG_05025 (TYR1)
CLUG_05027,C4_01890C_A,0,ARL1,CLUG_05027 (ARL1)
CLUG_05028,C4_02860W_A,0,N/A,CLUG_05028
CLUG_05030,C4_02870C_A,0,ZUO1,CLUG_05030 (ZUO1)
CLUG_05031,C4_02880C_A,0,N/A,CLUG_05031
CLUG_05032,C4_02360W_A,0,AMS1,CLUG_05032 (AMS1)
CLUG_05033,C4_03100W_A,2,RBT7,CLUG_05033 (RBT7)
CLUG_05035,C4_03200C_A,0,N/A,CLUG_05035
CLUG_05036,C4_04120C_A,0,N/A,CLUG_05036
CLUG_05037,C4_03270W_A,0,RPF1,CLUG_05037 (RPF1)
CLUG_05038,C4_03280W_A,0,MSN5,CLUG_05038 (MSN5)
CLUG_05040,C1_08950W_A,1,PFK26,CLUG_05040 (PFK26)
CLUG_05042,C4_04370C_A,0,VAC7,CLUG_05042 (VAC7)
CLUG_05046,C4_04360W_A,0,N/A,CLUG_05046
CLUG_05047,C1_09180W_A,3,LYS143,CLUG_05047 (LYS143)
CLUG_05050,C1_09190C_A,0,DAK2,CLUG_05050 (DAK2)
CLUG_05051,C1_09090C_A,0,ARG81,CLUG_05051 (ARG81)
CLUG_05052,C1_09080C_A,2,PGA6,CLUG_05052 (PGA6)
CLUG_05053,C1_10040W_A,0,ERO1,CLUG_05053 (ERO1)
CLUG_05054,C1_10030W_A,0,DBP3,CLUG_05054 (DBP3)
CLUG_05055,C4_04840C_A,0,AGP3,CLUG_05055 (AGP3)
CLUG_05056,C1_10760W_A,0,VPS23,CLUG_05056 (VPS23)
CLUG_05058,C1_10620W_A,1,CBF5,CLUG_05058 (CBF5)
CLUG_05059,C1_10630C_A,0,N/A,CLUG_05059
CLUG_05063,C1_10650W_A,0,APN2,CLUG_05063 (APN2)
CLUG_05065,C1_10650W_A,0,APN2,CLUG_05065 (APN2)
CLUG_05066,C1_10660W_A,0,TBP1,CLUG_05066 (TBP1)
CLUG_05067,C1_11000C_A,0,CGR1,CLUG_05067 (CGR1)
CLUG_05068,C1_11010C_A,1,N/A,CLUG_05068
CLUG_05069,C1_08610C_A,1,N/A,CLUG_05069
CLUG_05070,C7_00010C_A,0,N/A,CLUG_05070
CLUG_05071,C7_00010C_A,0,N/A,CLUG_05071
CLUG_05073,C1_12730W_A,1,RVS162,CLUG_05073 (RVS162)
CLUG_05075,C7_00050C_A,0,RAD3,CLUG_05075 (RAD3)
CLUG_05076,C7_00050C_A,0,RAD3,CLUG_05076 (RAD3)
CLUG_05077,C7_00060C_A,0,N/A,CLUG_05077
CLUG_05079,C7_00070C_A,0,N/A,CLUG_05079
CLUG_05080,C7_00080C_A,0,SAC7,CLUG_05080 (SAC7)
CLUG_05081,C6_02320C_A,0,IPL1,CLUG_05081 (IPL1)
CLUG_05084,C7_02250W_A,0,N/A,CLUG_05084
CLUG_05085,C6_02290C_A,0,N/A,CLUG_05085
CLUG_05086,C6_04030W_A,0,ALG2,CLUG_05086 (ALG2)
CLUG_05087,C6_03150C_A,0,N/A,CLUG_05087
CLUG_05088,C2_04540C_A,0,GDT1,CLUG_05088 (GDT1)
CLUG_05089,C2_04530W_A,0,MED8,CLUG_05089 (MED8)
CLUG_05090,C1_08330C_A,4,ADH2,CLUG_05090 (ADH2)
CLUG_05094,C2_04510W_A,0,RIM2,CLUG_05094 (RIM2)
CLUG_05095,C1_00520W_A,0,N/A,CLUG_05095
CLUG_05096,C2_04500W_A,0,N/A,CLUG_05096
CLUG_05098,C2_04490W_A,0,N/A,CLUG_05098
CLUG_05099,C1_08330C_A,4,ADH2,CLUG_05099 (ADH2)
CLUG_05100,C1_04730C_A,1,LYS21,CLUG_05100 (LYS21)
CLUG_05102,C2_04400W_A,0,N/A,CLUG_05102
CLUG_05103,C2_04380C_A,1,N/A,CLUG_05103
CLUG_05104,C1_03950C_A,1,N/A,CLUG_05104
CLUG_05105,C2_04360W_A,1,N/A,CLUG_05105
CLUG_05106,C2_04350C_A,0,SUV3,CLUG_05106 (SUV3)
CLUG_05108,C2_04340C_A,0,N/A,CLUG_05108
CLUG_05109,C1_01620C_A,3,N/A,CLUG_05109
CLUG_05110,C2_04320W_A,0,N/A,CLUG_05110
CLUG_05112,C2_04310W_A,0,ERG10,CLUG_05112 (ERG10)
CLUG_05113,C2_04300C_A,0,N/A,CLUG_05113
CLUG_05114,C2_04280W_A,1,N/A,CLUG_05114
CLUG_05118,C2_04270W_A,0,CAK1,CLUG_05118 (CAK1)
CLUG_05119,C2_04260W_A,0,SSN3,CLUG_05119 (SSN3)
CLUG_05120,C1_04770C_A,0,ERG3,CLUG_05120 (ERG3)
CLUG_05121,C2_10360C_A,0,HEM3,CLUG_05121 (HEM3)
CLUG_05122,C2_10430C_A,0,FGR29,CLUG_05122 (FGR29)
CLUG_05123,C2_10440C_A,0,RAD1,CLUG_05123 (RAD1)
CLUG_05124,C2_10450W_A,0,NCE4,CLUG_05124 (NCE4)
CLUG_05125,C2_10460C_A,1,N/A,CLUG_05125
CLUG_05126,C4_03100W_A,2,RBT7,CLUG_05126 (RBT7)
CLUG_05127,C2_10470C_A,0,ATG27,CLUG_05127 (ATG27)
CLUG_05128,C2_10480W_A,2,MDH1-3,CLUG_05128 (MDH1-3)
CLUG_05129,C4_00080C_A,0,N/A,CLUG_05129
CLUG_05130,C4_00140C_A,0,HIS4,CLUG_05130 (HIS4)
CLUG_05131,C4_00150C_A,0,PEX5,CLUG_05131 (PEX5)
CLUG_05132,C4_00290C_A,0,N/A,CLUG_05132
CLUG_05134,C4_00310C_A,0,MNN10,CLUG_05134 (MNN10)
CLUG_05135,C4_00320C_A,0,N/A,CLUG_05135
CLUG_05136,C2_03540W_A,0,RAD32,CLUG_05136 (RAD32)
CLUG_05137,C2_03530W_A,0,N/A,CLUG_05137
CLUG_05139,C2_10260C_A,1,CMK2,CLUG_05139 (CMK2)
CLUG_05140,C2_03640W_A,1,UGA11,CLUG_05140 (UGA11)
CLUG_05141,C2_03500W_A,0,N/A,CLUG_05141
CLUG_05142,C2_10250C_A,0,SET2,CLUG_05142 (SET2)
CLUG_05143,C2_10240W_A,1,GPD1,CLUG_05143 (GPD1)
CLUG_05145,C2_10220C_A,0,PHO23,CLUG_05145 (PHO23)
CLUG_05147,C2_10210C_A,1,RAS1,CLUG_05147 (RAS1)
CLUG_05148,C2_10200W_A,0,N/A,CLUG_05148
CLUG_05150,C2_10190C_A,0,OCA1,CLUG_05150 (OCA1)
CLUG_05152,C1_07350C_A,3,GPX3,CLUG_05152 (GPX3)
CLUG_05153,C5_02180C_A,0,LEU3,CLUG_05153 (LEU3)
CLUG_05154,C1_09220W_A,1,N/A,CLUG_05154
CLUG_05155,C1_07120W_A,12,GAP4,CLUG_05155 (GAP4)
CLUG_05156,C5_03490C_A,0,N/A,CLUG_05156
CLUG_05158,C3_04000C_A,0,CTN3,CLUG_05158 (CTN3)
CLUG_05159,C3_03190C_A,0,CAF17,CLUG_05159 (CAF17)
CLUG_05161,C5_02170C_A,0,GCD11,CLUG_05161 (GCD11)
CLUG_05162,C5_02160W_A,0,SST2,CLUG_05162 (SST2)
CLUG_05163,C5_02150C_A,0,ORC4,CLUG_05163 (ORC4)
CLUG_05164,C5_03960W_A,0,N/A,CLUG_05164
CLUG_05165,CR_02020C_A,0,OPT1,CLUG_05165 (OPT1)
CLUG_05167,C5_03070W_A,0,RPS5,CLUG_05167 (RPS5)
CLUG_05168,C1_06510C_A,5,N/A,CLUG_05168
CLUG_05169,C5_03090W_A,0,VPS4,CLUG_05169 (VPS4)
CLUG_05170,C5_03100C_A,0,N/A,CLUG_05170
CLUG_05171,C5_03110C_A,0,N/A,CLUG_05171
CLUG_05172,C5_03120W_A,0,N/A,CLUG_05172
CLUG_05174,C5_03350W_A,0,QCR2,CLUG_05174 (QCR2)
CLUG_05175,C5_03360W_A,0,RPO26,CLUG_05175 (RPO26)
CLUG_05178,C5_03380W_A,0,ARP1,CLUG_05178 (ARP1)
CLUG_05180,C3_04220C_A,1,URK1,CLUG_05180 (URK1)
CLUG_05181,CR_02690W_A,0,N/A,CLUG_05181
CLUG_05183,CR_02700W_A,0,N/A,CLUG_05183
CLUG_05184,CR_02710W_A,0,RRP9,CLUG_05184 (RRP9)
CLUG_05185,CR_02720C_A,0,RPC31,CLUG_05185 (RPC31)
CLUG_05188,C5_03410C_A,0,N/A,CLUG_05188
CLUG_05189,CR_02680W_A,0,NDC80,CLUG_05189 (NDC80)
CLUG_05191,CR_02650C_A,0,DRE2,CLUG_05191 (DRE2)
CLUG_05193,CR_02630C_A,0,N/A,CLUG_05193
CLUG_05194,CR_02620C_A,0,N/A,CLUG_05194
CLUG_05195,CR_02610C_A,0,N/A,CLUG_05195
CLUG_05196,CR_02600W_A,0,NUE1,CLUG_05196 (NUE1)
CLUG_05197,C3_01560W_A,3,N/A,CLUG_05197
CLUG_05198,CR_02580W_A,0,PAN6,CLUG_05198 (PAN6)
CLUG_05199,C2_08390W_A,1,N/A,CLUG_05199
CLUG_05200,CR_02980C_A,0,SRP40,CLUG_05200 (SRP40)
CLUG_05201,C2_08950W_A,1,N/A,CLUG_05201
CLUG_05202,CR_02970C_A,0,N/A,CLUG_05202
CLUG_05203,CR_02960W_A,0,N/A,CLUG_05203
CLUG_05205,C6_04290W_A,0,N/A,CLUG_05205
CLUG_05206,C6_04280W_A,0,N/A,CLUG_05206
CLUG_05207,C6_04270W_A,0,CDC39,CLUG_05207 (CDC39)
CLUG_05208,C6_04270W_A,0,CDC39,CLUG_05208 (CDC39)
CLUG_05209,C1_11530C_A,4,N/A,CLUG_05209
CLUG_05210,C2_10610W_A,1,GYP5,CLUG_05210 (GYP5)
CLUG_05211,C6_04260C_A,0,N/A,CLUG_05211
CLUG_05213,C6_04250W_A,0,N/A,CLUG_05213
CLUG_05214,C6_04240W_A,0,N/A,CLUG_05214
CLUG_05216,C1_09400C_A,3,FTH1,CLUG_05216 (FTH1)
CLUG_05219,C6_03550C_A,0,N/A,CLUG_05219
CLUG_05222,CR_04720C_A,0,INO80,CLUG_05222 (INO80)
CLUG_05223,CR_01080W_A,0,N/A,CLUG_05223
CLUG_05224,C5_00460C_A,4,FET33,CLUG_05224 (FET33)
CLUG_05225,C5_00460C_A,4,FET33,CLUG_05225 (FET33)
CLUG_05226,C5_00440C_A,0,VPS2,CLUG_05226 (VPS2)
CLUG_05227,C1_13870W_A,1,MET3,CLUG_05227 (MET3)
CLUG_05228,CR_00510C_A,0,ADE1,CLUG_05228 (ADE1)
CLUG_05229,C2_10530C_A,0,KIN3,CLUG_05229 (KIN3)
CLUG_05233,C6_03700W_A,2,ALS1,CLUG_05233 (ALS1)
CLUG_05237,C3_04860W_A,0,SFP1,CLUG_05237 (SFP1)
CLUG_05238,C3_05330C_A,0,N/A,CLUG_05238
CLUG_05239,C1_04870W_A,9,SAP7,CLUG_05239 (SAP7)
CLUG_05240,C3_05320W_A,0,N/A,CLUG_05240
CLUG_05241,C3_05310W_A,15,USO6,CLUG_05241 (USO6)
CLUG_05242,C3_05300C_A,0,N/A,CLUG_05242
CLUG_05244,C6_00880W_A,0,PEX7,CLUG_05244 (PEX7)
CLUG_05245,C3_05290C_A,0,N/A,CLUG_05245
CLUG_05246,C3_05280C_A,0,N/A,CLUG_05246
CLUG_05247,C3_05270C_A,1,HGT5,CLUG_05247 (HGT5)
CLUG_05248,C3_07020W_A,1,SSN6,CLUG_05248 (SSN6)
CLUG_05249,C3_07030C_A,0,N/A,CLUG_05249
CLUG_05254,C3_07040C_A,0,YSA1,CLUG_05254 (YSA1)
CLUG_05255,C3_07050W_A,0,SUS1,CLUG_05255 (SUS1)
CLUG_05257,C3_07060W_A,0,FESUR1,CLUG_05257 (FESUR1)
CLUG_05258,C1_04260W_A,2,HHT21,CLUG_05258 (HHT21)
CLUG_05259,C2_07520C_A,1,N/A,CLUG_05259
CLUG_05260,C3_07110W_A,0,N/A,CLUG_05260
CLUG_05261,C3_07120W_A,2,N/A,CLUG_05261
CLUG_05262,C3_07130W_A,0,N/A,CLUG_05262
CLUG_05266,C3_07150C_A,0,RPS12,CLUG_05266 (RPS12)
CLUG_05267,C3_07170C_A,0,N/A,CLUG_05267
CLUG_05268,C3_07210W_A,0,MET8,CLUG_05268 (MET8)
CLUG_05269,C3_07220C_A,0,PRO2,CLUG_05269 (PRO2)
CLUG_05270,C3_03250W_A,2,N/A,CLUG_05270
CLUG_05271,C3_07250W_A,0,GCD2,CLUG_05271 (GCD2)
CLUG_05272,C3_07260C_A,0,ECM29,CLUG_05272 (ECM29)
CLUG_05273,C2_02920W_A,1,N/A,CLUG_05273
CLUG_05275,C3_07290W_A,0,OCA5,CLUG_05275 (OCA5)
CLUG_05276,C1_10340W_A,0,N/A,CLUG_05276
CLUG_05280,C1_10450W_A,1,GLY1,CLUG_05280 (GLY1)
CLUG_05282,C1_08790W_A,2,TPO3,CLUG_05282 (TPO3)
CLUG_05283,C1_08780W_A,1,N/A,CLUG_05283
CLUG_05284,C1_08770W_A,0,N/A,CLUG_05284
CLUG_05285,C1_08760W_A,0,N/A,CLUG_05285
CLUG_05286,C4_04410C_A,1,LYS4,CLUG_05286 (LYS4)
CLUG_05287,CR_00370W_A,0,N/A,CLUG_05287
CLUG_05289,C4_06410W_A,0,N/A,CLUG_05289
CLUG_05290,C2_08860W_A,0,N/A,CLUG_05290
CLUG_05291,C1_03890W_A,10,N/A,CLUG_05291
CLUG_05293,C2_08910C_A,0,N/A,CLUG_05293
CLUG_05298,C1_08700W_A,0,N/A,CLUG_05298
CLUG_05299,C2_08680W_A,0,MSH3,CLUG_05299 (MSH3)
CLUG_05300,C2_08690C_A,4,N/A,CLUG_05300
CLUG_05301,C1_02700C_A,4,N/A,CLUG_05301
CLUG_05302,C2_09930W_A,0,N/A,CLUG_05302
CLUG_05304,C1_08890C_A,1,N/A,CLUG_05304
CLUG_05305,C6_03230W_A,0,ARG3,CLUG_05305 (ARG3)
CLUG_05307,C6_03210C_A,0,N/A,CLUG_05307
CLUG_05308,C6_02910W_A,0,POP4,CLUG_05308 (POP4)
CLUG_05309,C6_02900C_A,0,N/A,CLUG_05309
CLUG_05312,C6_02890C_A,0,HPD1,CLUG_05312 (HPD1)
CLUG_05313,C6_03180C_A,0,N/A,CLUG_05313
CLUG_05314,C6_03200W_A,0,N/A,CLUG_05314
CLUG_05316,C3_04360W_A,2,N/A,CLUG_05316
CLUG_05317,C6_04360C_A,0,GLE2,CLUG_05317 (GLE2)
CLUG_05320,C6_04340W_A,0,N/A,CLUG_05320
CLUG_05321,C6_04330W_A,0,NOP8,CLUG_05321 (NOP8)
CLUG_05322,C6_04310W_A,0,PEX11,CLUG_05322 (PEX11)
CLUG_05324,C1_00570C_A,21,N/A,CLUG_05324
CLUG_05325,C2_05110W_A,0,LEM3,CLUG_05325 (LEM3)
CLUG_05326,C2_05130W_A,1,N/A,CLUG_05326
CLUG_05327,C2_05130W_A,1,N/A,CLUG_05327
CLUG_05328,C2_05140W_A,0,CDC15,CLUG_05328 (CDC15)
CLUG_05329,C2_05150W_A,0,PEX2,CLUG_05329 (PEX2)
CLUG_05330,C5_03000C_A,0,N/A,CLUG_05330
CLUG_05331,C5_03010W_A,0,N/A,CLUG_05331
CLUG_05333,C5_03020W_A,0,CCC2,CLUG_05333 (CCC2)
CLUG_05334,C5_03020W_A,0,CCC2,CLUG_05334 (CCC2)
CLUG_05337,C5_03760C_A,0,MTR10,CLUG_05337 (MTR10)
CLUG_05339,C5_03790W_A,0,GUK1,CLUG_05339 (GUK1)
CLUG_05340,C7_02220C_A,1,N/A,CLUG_05340
CLUG_05341,C1_04520C_A,1,PHO85,CLUG_05341 (PHO85)
CLUG_05342,CR_06320C_A,0,N/A,CLUG_05342
CLUG_05344,CR_06070W_A,0,N/A,CLUG_05344
CLUG_05345,CR_06080W_A,0,SIS1,CLUG_05345 (SIS1)
CLUG_05346,CR_06090W_A,0,N/A,CLUG_05346
CLUG_05347,C2_07070W_A,0,N/A,CLUG_05347
CLUG_05348,CR_06110C_A,0,RFX1,CLUG_05348 (RFX1)
CLUG_05349,CR_06120W_A,0,RPL7,CLUG_05349 (RPL7)
CLUG_05351,C7_00370W_A,0,DCC1,CLUG_05351 (DCC1)
CLUG_05352,C7_00380W_A,0,N/A,CLUG_05352
CLUG_05353,C7_00390W_A,0,SPL1,CLUG_05353 (SPL1)
CLUG_05354,C7_00400W_A,0,LEU2,CLUG_05354 (LEU2)
CLUG_05355,C7_00410C_A,0,N/A,CLUG_05355
CLUG_05356,C7_00420C_A,0,N/A,CLUG_05356
CLUG_05358,C3_05990C_A,1,N/A,CLUG_05358
CLUG_05359,C7_00450C_A,0,N/A,CLUG_05359
CLUG_05361,C1_04890W_A,1,YBN5,CLUG_05361 (YBN5)
CLUG_05362,C7_00470C_A,0,PEL1,CLUG_05362 (PEL1)
CLUG_05363,C7_03790W_A,0,MRP7,CLUG_05363 (MRP7)
CLUG_05364,C4_01830C_A,1,N/A,CLUG_05364
CLUG_05365,C4_03030C_A,0,NAN1,CLUG_05365 (NAN1)
CLUG_05366,C4_03020W_A,0,MGM1,CLUG_05366 (MGM1)
CLUG_05368,C7_01430C_A,0,N/A,CLUG_05368
CLUG_05370,C1_03010W_A,1,RPP1A,CLUG_05370 (RPP1A)
CLUG_05371,C3_02030W_A,0,N/A,CLUG_05371
CLUG_05372,C3_02040C_A,0,LOC1,CLUG_05372 (LOC1)
CLUG_05373,C3_02080W_A,2,N/A,CLUG_05373
CLUG_05374,C2_03800C_A,0,N/A,CLUG_05374
CLUG_05376,C2_03810C_A,0,RPL21A,CLUG_05376 (RPL21A)
CLUG_05377,C2_03830W_A,0,N/A,CLUG_05377
CLUG_05380,C2_03410W_A,0,N/A,CLUG_05380
CLUG_05381,C2_03420C_A,0,N/A,CLUG_05381
CLUG_05382,C2_03430W_A,0,NBN1,CLUG_05382 (NBN1)
CLUG_05385,C2_03450W_A,0,N/A,CLUG_05385
CLUG_05386,C2_03460C_A,0,MGR1,CLUG_05386 (MGR1)
CLUG_05391,C2_03560C_A,0,N/A,CLUG_05391
CLUG_05392,C2_03550C_A,0,N/A,CLUG_05392
CLUG_05393,C4_00340W_A,0,PTC7,CLUG_05393 (PTC7)
CLUG_05395,C4_00330C_A,0,N/A,CLUG_05395
CLUG_05396,C4_00350W_A,0,PEP7,CLUG_05396 (PEP7)
CLUG_05397,CR_07270C_A,1,HGT16,CLUG_05397 (HGT16)
CLUG_05398,CR_07720C_A,0,CDC45,CLUG_05398 (CDC45)
CLUG_05399,C7_03280C_A,0,N/A,CLUG_05399
CLUG_05400,CR_05800C_A,0,LCL2,CLUG_05400 (LCL2)
CLUG_05401,CR_05830C_A,0,ISC1,CLUG_05401 (ISC1)
CLUG_05402,CR_05840W_A,0,SPC25,CLUG_05402 (SPC25)
CLUG_05405,CR_05860W_A,0,N/A,CLUG_05405
CLUG_05406,CR_01120C_A,0,TAF10,CLUG_05406 (TAF10)
CLUG_05408,CR_01130W_A,0,N/A,CLUG_05408
CLUG_05409,CR_01140C_A,0,ERG27,CLUG_05409 (ERG27)
CLUG_05410,C4_06480C_A,2,CEK1,CLUG_05410 (CEK1)
CLUG_05411,CR_01220W_A,0,N/A,CLUG_05411
CLUG_05412,CR_01170W_A,0,N/A,CLUG_05412
CLUG_05413,CR_01180W_A,0,CAP01,CLUG_05413 (CAP01)
CLUG_05415,CR_01210C_A,0,HSE1,CLUG_05415 (HSE1)
CLUG_05416,CR_01060W_A,0,LAG1,CLUG_05416 (LAG1)
CLUG_05417,C6_03730C_A,0,N/A,CLUG_05417
CLUG_05419,C6_03750C_A,0,SBA1,CLUG_05419 (SBA1)
CLUG_05420,C6_03050C_A,0,N/A,CLUG_05420
CLUG_05421,C6_03040C_A,0,N/A,CLUG_05421
CLUG_05422,C3_04290C_A,0,SNF5,CLUG_05422 (SNF5)
CLUG_05423,C1_08140W_A,0,N/A,CLUG_05423
CLUG_05424,C1_08130C_A,0,TERT,CLUG_05424 (TERT)
CLUG_05425,C1_08120W_A,0,BUD6,CLUG_05425 (BUD6)
CLUG_05426,C1_08110W_A,0,N/A,CLUG_05426
CLUG_05427,C1_08100W_A,0,DRG1,CLUG_05427 (DRG1)
CLUG_05428,C1_08090C_A,0,FUN12,CLUG_05428 (FUN12)
CLUG_05429,C1_07230W_A,2,PHO15,CLUG_05429 (PHO15)
CLUG_05430,C1_07240W_A,0,YPD1,CLUG_05430 (YPD1)
CLUG_05431,C1_07250C_A,0,ALG9,CLUG_05431 (ALG9)
